"id";"referencia";"Tipo";"Estado";"Cidade";"Bairro";"endereco";"numero";"complemento";"descricao";"QtdDormitorio";"QtdSuite";"QtdBanheiro";"QtdBoxes";"AreaTotal";"AreaPrivativa";"areaUtil";"preco";"preco_loca";"precoCondominio";"DataCadastro"
"527885";"3068";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"Rua Sao Manoel";"1780";"510";"          EXCELENTE COBERTURA COM 3                   DORMITÓRIOS VENTILDA E ENSOLARADA                         COM ELEVADOR!!!

PARTE SUPERIOR: Terraço, living 2 ambientes, lareira, gabinete, lavanderia, amplo dormitório de casal e banheiro social.

PARTE INFERIOR: Living dois ambientes, dormitório de casal, 2º dormitório, banheiro social, cozinha estilo americana.

Prédio com elevador, salão de festas, zelador, portaria 12 horas noturna e próximo a todos os recursos. 

MAIS FOTOS: www.imobiliariavidanova.com.br CÓD:3068.";"3";"0";"0";NULL;"0";"144,18";NULL;"450000";"0";"450";"2014-07-18 00:00:00"
"527887";"3066";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"Rua Domingos Crescencio";"279";"302";"  ÓTIMA COBERTURA COM 3 DORMITÓRIOS
               COM AMPLO TERRAÇO
         LAREIRA E CHURRASQUEIRA!!!

PARTE SUPERIOR: Terraço com ótima posição solar Norte/Oeste, amplo living 3 ambientes com CHURRASQUEIRA, banheiro social e 3º dormitório.

PARTE INFERIOR: Living dois ambientes, 2 dormitórios, banheiro social, cozinha montada, dependência de empregada e área de serviço.

1 VAGA DE GARAGEM FECHADA.

Prédio reformado com baixo valor condominial
próximo a todos os recursos.

MAIS FOTOS: www.imobiliariavidanova.com.br CÓD:3066";"3";"0";"0";NULL;"142";"123";NULL;"460000";"0";"300";"2014-07-18 00:00:00"
"527888";"3065";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"Rua Maestro Mendanha";"210";"404";"            COBERTURA TIPO CASA
      COM 173M² DE ÁREA PRIVATIVA
   E VAGA DE GARAGEM ESCRITURADA!!!


PARTE SUPERIOR: Amplo terraço com posição solar Norte/Oeste, salão de festas com espaço para CHURASCO e ambiente de estar. Amplo dormitório de casal com banheiro completo (água quente) JACUZZI, living parte superior. 

PARTE INFERIOR: Living, dormitório de casal, banheiro social, 2º dormitório, cozinha montada, copa, área de serviço e banheiro auxilliar. Água quente em todos os pontos. 

Todo reformado inclusive hidráulica e elétrica.

PRÉDIO: Reformado, bicicletário, jardim, porteiro eletrônico e cerca elétrica.

GARAGEM ESCRITURADA!!!

MAIS FOTOS: www.imobiliariavidanova.com.br CÓD:3065
";"3";"0";"0";NULL;"197";"173";NULL;"477000";"0";"195";"2014-07-18 00:00:00"
"527889";"3064";"Cobertura";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"Rua Sao Luiz";"1127";"505";"   TERRAÇO COM MUITO SOL!!!

Ótima cobertura com 120m² privativos, e uma vaga escriturada com 12 m. sob pilotis.

Possui 2 dormitórios embaixo, banheiro social, living 2 ambientes, escada reta em
madeira, p.sup. ampla copa-cozinha com churrasqueira, lavanderia, gabinete com
suíte ou 3ºdormitório e amplo terraço.

A posição da cobertura cobertura é norte oeste, tem vista definida, pois há prédios menores ao lado.

O Prédio. tem portaria 24 h, salão de festas e playground, sala de portaria e elevador.

MAIS FOTOS: www.imobiliariavidanova.com.br CÓD: 3064";"2";"0";"0";NULL;"0";"120";NULL;"430000";"0";"650";"2014-07-18 00:00:00"
"527891";"3062";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av Lavras";"512";"0301";" ** MORE AO LADO DA PRAÇA DA ENCOL**


- Excelente apartamento 2 dormitórios, de frente, living dois ambientes, sendo estar e jantar, porcelanato na sala e laminado nos quartos, banheiro social, água quente, os dois dormitórios de frente, ampla cozinha com copa, área de serviço separada, dependência de empregada, wc auxiliar.

- 01 vaga de garagem coberta.

AGENDE HJ MESMO SUA VISITA!! MAIS FOTOS WWW.IMOBILIARIAVIDANOVA.COM.BR CÓD 2137.";"2";"0";"0";NULL;"101,92";"69,9";NULL;"329000";"0";"370";"2014-07-17 00:00:00"
"527896";"3057";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Av Cristiano Fischer";"2064";"324 Bloco:6";"APARTAMENTO 2 DORM AO LADO DA PUC,
INFRA ESTRUTURA COMPLETA NO PREDIO.

Apartamento de 2 dormitorios, living com 2 ambientes, cozinha americana e área de serviço, 
todo novo, fino acabamento, churrasqueira, sacada, infra completa no prédio e garagem.

www.imobiliariavidanova.com.br
Codigo 3057 - Para ver mais!!

Plantão de Vendas:
Tel. 51.3333.5600";"2";"0";"0";NULL;"88";"61";NULL;"350000";"0";"375";"2014-07-15 00:00:00"
"527897";"3056";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Higienópolis";"Travessa Cunha Vasconcelos";"40";"302";"IMOBILIÁRIA VIDA NOVA VENDE APARTAMENTO 3 (TRES ) DORMITÓRIOS NO BAIRRO HIGIENÓPOLIS EM PORTO ALEGRE COM 2 (DUAS) VAGAS DE GARAGEM

Atendimento WhatsApp 51.8142.3688

Apartamento EXCELENTE de 3 dormitorios, sendo uma suíte, living amplo 2 ambientes com lareira, sacada com churrasqueira, cozinha área de serviço e banheiro auxiliar, ótima orientação solar leste e norte. 
Ótima localização em rua tranquila, próximo a Av D Pedro II e Cristóvão Colombo.

PLANTÃO DE VENDAS: TEL. 51.3333.5600
www.imobiliariavidanova.com.br - Cod 3056 Imperdível.AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.";"3";"1";"3";NULL;"0";"114";NULL;"750000";"0";"800";"2014-07-15 00:00:00"
"527898";"3055";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Cidade Baixa";"Rua Lima E Silva";"1648";"401";"APTO ESTILO LOFT TOTALMENTE DIFERENCIADO ***

Apartamento de 2 dormitorios, transformado em 1 dorm loft, com living ampliado, cozinha americana, churrasqueira, banheiro com banheira de hidromassagem, fogão a lenha, ar condicionado na sala e no dorm, com fino acabamento e decorado com estilo.

Recentemente reformado, espaçoso e confortável, perfeito para um casal jovem. 
Localização excelente, no Bairro mais boêmio da capital e próximo do Centro e Redenção.

PLANTÃO DE VENDAS - Tel 51.3333.5600
www.imobiliariavidanova.com.br - Cod 3055
";"2";"0";"0";NULL;"0";"73";NULL;"320000";"0";"180";"2014-07-15 00:00:00"
"527900";"3053";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Av Barao Do Amazonas";"643";"401";"   AMPLO 118m² 3 DORMITÓRIOS DE FRENTE 
       COM DUAS SACADAS E LAREIRA!!!

Para quem procura espaço e conforto, excelente e reformado apartamento de 3 dormitórios, último andar, de frente com sacada, sol leste e norte, hall de entrada, lavabo, amplo living 3 ambientes piso em tabuão, estar com home tv, estar com lareira, sala de jantar com piso porcelanato e sacada, dormitório de casal com sacada, 2º dormitório com sacada, 3º dormitório, banheiro social montado, cozinha montada, copa, ampla área de serviço e depósito.

Prédio com terraço coletivo e CHURRASQUEIRA (no mesmo andar do apartamento) este é o único no andar.

Excelente localização, junto à supermercados, padarias, farmácias, escolas, lavanderia, academias e conduções.

AGENDE JÁ A SUA VISITA!!!

MAIS FOTOS:www.imobiliariavidanova.com.br CÓD:3053.
";"3";"0";"0";NULL;"154";"118";NULL;"298000";"0";"410";"2014-07-14 00:00:00"
"527902";"3051";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Guapore";"431";"702";"APARTAMENTO 2 DORMS COM SUÍTE E BOX DUPLO NA GARAGEM.
A UMA QUADRA DO GREMIO NÁUTICO UNIÃO E AV CARLOS GOMES.

Apartamento com 2 dormitorios, amplo living,  sacada com churrasqueira, sacada fechada, 
sol o dia inteiro, 2 banheiros, lareira, 2 vagas na garagem (dupla), semi mobiliado, imóvel pronto par morar bem.

Ótima localização no Petrópolis
Próximo ao GNU e Carlos Gomes.

Plantão de Vendas l Tel. 51.3333.5600
www.imobiliariavidanova.com.br - Cod 3051



Imperdível.";"2";"1";"2";NULL;"0";"76";NULL;"600000";"0";"450";"2014-07-10 00:00:00"
"527903";"3050";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Alto Petrópolis";"Rua Jose Bento Correa";"545";"317 Bloco:B";"APARTAMENTO ROSSI BRISA DE 3 DOPRMITÓRIOS A VENDA 

Apartamento Novo, inabitado, com sacada aberta, 3 dormitórios sendo um suíte, 3º andar.

ACEITA FGTS COMO ENTRADA OU PEQUENA ENTRADA E SALDO FINANCIADO.

CONDOMÍNIO:  Elevador, Playground, Guarita, Piscina Adulto, Piscina Infantil, Solarium, Jardins, Salão De Festas Com Espaço Gourmet, Quiosque Com Churrasqueira, Quadra Esportiva, Fitness Externo.

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3050  -  MAIS IMAGENS";"3";"1";"0";NULL;"90";"67,27";NULL;"219000";"0";"300";"2014-07-09 00:00:00"
"527904";"3049";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"PASSO DA AREIA";"Rua Antonio Joaquim Mesquita";"570";"1019";"REVENDA ROSSI PASSEIO - ACEITA FGTS COMO ENTRADA OU PEQUENA ENTRADA E SALDO FINANCIADO

Exclusivo apartamento, em andar alto, entrar e morar, vista para infra, muito sol, cozinha montada, espera para splits, todo com piso Porcelanato, banheiros com box, todo rebaixado com gesso.
-UM DOS MELHORES APARTAMENTOS DO CONDOMÍNIO.

1 vaga de garagem coberta.

Excelente localização, perto dos Bourbons Wallig e Country, Shopping Iguatemi, Parque Germânia e Assis Brasil.

Edificio com: Piscina, Salão De Jogos, Salão De Festas, Fitness, Playground, Guarita, Brinquedoteca, Espaço Gourmet, Solarium, Lan House, Quadra Esportiva, Deck, Churrasqueira Externa, Fitness Externo, Ludoteca

-AGENDE HOJE MESMO UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.   3049 -  MAIS IMAGENS";"2";"1";"0";NULL;"93,09";"58,16";NULL;"350000";"0";"270";"2014-07-08 00:00:00"
"527905";"3048";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Central Parque";"Rua Nicola Mathias Falci";"445";"1320 Bloco:5";"IMOBILIÁRIA VIDA NOVA VENDE CENTRAL PARQUE - PANAMBY - 198M² - 4 DORMITÓRIOS E 3 VAGAS DE GARAGEM - BARBADA

Atendimento WhatsApp: 
51. 8142.3686 JORGE PIRES.

Exclusivo apartamento com 199m², living ampliado, 3 suítes, sendo uma master com hidromassagem, gabinete, ampla cozinha e lavanderia, living enorme com sacada, lavabo, lareira e espoço churrasco.
3 VAGAS DE GARAGEM   DEPÓSITO.

-ESTUDA IMÓVEL COMO PARTE DE PAGAMENTO OU ENTRADA   FINANCIAMENTO.

-MELHOR PLANTA DE PORTO ALEGRE!!!

Condomínio com: Churrasqueira, Salão De Festas, Fitness, Playground, Quadra, Guarita, Sauna, Brinquedoteca, Espaço Gourmet, Garage Band, Massagem, Salão De Festas Infantil, Solarium, Spa, Espelho D água, Piscina Com Raia De 25 M, Lan House, Prainha, Jardins, Espaço Mulher, Family Space, Pergolados, Salão De Jogos Adulto, Salão De Jogos Juvenil, Bar De Piscina, Pet Space, Business Center

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3010  -  MAIS IMAGENS E VÍDEOImperdível.";"4";"3";"3";NULL;"300";"198";NULL;"1300000";"0";"800";"2014-07-07 00:00:00"
"527906";"3047";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Central Parque";"Rua Nicola Mathias Falci";"445";"816 Bloco:4";"IMOBILIARIA VIDA NOVA VENDE ROSSI CENTRAL PARQUE PANAMBY -  128M² - 2 VAGAS DE GARAGEM - 

Atendimento WhatsApp: 
51. 8142.3686 JORGE PIRES.

Exclusivo apartamento, O mais barato do condomínio, andar alto, sol da manhã, ótima vista, com 128m², living amplo com lavabo, sacadão com churrasqueira,  3 dormitórios sendo um deles suíte, ampla cozinha e lavanderia, banho auxiliar e gabinete. 
2 VAGAS DE GARAGEM.

-Condomínio com a maior infra estrutura da Cidade!!!

Condomínio com: Churrasqueira, Salão De Festas, Fitness, Playground, Quadra, Guarita, Sauna, Brinquedoteca, Espaço Gourmet, Garage Band, Massagem, Salão De Festas Infantil, Solarium, Spa, Espelho D água, Piscina Com Raia De 25 M, Lan House, Prainha, Jardins, Espaço Mulher, Family Space, Pergolados, Salão De Jogos Adulto, Salão De Jogos Juvenil, Bar De Piscina, Pet Space, Business Center

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3046  -  MAIS IMAGENS E VÍDEO";"3";"1";"3";NULL;"190";"128";NULL;"780000";"0";"700";"2014-07-07 00:00:00"
"527907";"3046";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Central Parque";"Rua Nicola Mathias Falci";"445";"162";"ROSSI CENTRAL PARQUE PANAMBY - 1ª FASE - 162M² -  BARBADA

Exclusivo apartamento com 162m², living amplo, 3 suítes, sendo uma master, ampla cozinha e lavanderia, living enorme com sacada, lavabo, lareira e espaço churrasco.
2 VAGAS DE GARAGEM.

Aceita pequena entrada e saldo financiado.

-MELHOR PLANTA DE PORTO ALEGRE!!!

Condomínio com: Churrasqueira, Salão De Festas, Fitness, Playground, Quadra, Guarita, Sauna, Brinquedoteca, Espaço Gourmet, Garage Band, Massagem, Salão De Festas Infantil, Solarium, Spa, Espelho D água, Piscina Com Raia De 25 M, Lan House, Prainha, Jardins, Espaço Mulher, Family Space, Pergolados, Salão De Jogos Adulto, Salão De Jogos Juvenil, Bar De Piscina, Pet Space, Business Center

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3046  -  MAIS IMAGENS E VÍDEO";"4";"3";"0";NULL;"300";"162";NULL;"928000";"0";"700";"2014-07-07 00:00:00"
"527908";"3045";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Central Parque";"Avenida Nicola Mathias Falci";"500";"711 Bloco:C";"***APARTAMENTO A VENDA NO ARTE PARQUE BAIRRO CENTRAL PARQUE EM PORTO ALEGRE RS***

***MELHOR APARTAMENTO DO CONDOMÍNIO!!!

Excelente apartamento,DE FRENTE,  leste/Norte, Andar alto,  living amplo com lavabo, lareira e sacadão com churrasqueira  + cozinha fechada.

2 vagas de garagem individuais.

Infra estrutura de clube: Portaria 24 horas, piscina adulto e infantil, brinquedoteka, sala de jogos, espaço Gourmet, Salão de festas, paisagismo, play ground, quadra de esportes, entre outros.

-DESOCUPADO, -AGENDE UMA VISITA!!!

OBS: FOTOS E VIDEO MERAMENTE ILUSTRATIVOS (REFERENTE A UMA UNIDADE COM ORIENTAÇÃO / POSIÇÃO FUNDOS OESTE)

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3045  -  MAIS IMAGENS E VIDEO DESTE IMÓVEL";"3";"1";"0";NULL;"150";"114";NULL;"699000";"0";"500";"2014-07-07 00:00:00"
"527909";"3044";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Rua Amelia Teles";"367";"301";"
APRTAMENTO 3D 2 SUÍTES 127M² JUNTO A LAVRAS!

- Excelente apartamento 3 dormitórios sendo duas suítes, móveis sob medida nos dormitórios banheiros e cozinha, LIVING 3 AMBIENTES, estar jantar e sala de tv, lavabo, cozinha americana, apartamento REFORMADO, ampla área de serviço com dependência de empregada completa, água quente.

1 vaga de garagem.
Depósito individual.

PRÉDIO: elevador, salão de festas e zelador.

VISITE HJ MESMO!! MAIS FOTOS WWW.IMOBILIARIAVIDANOVA.COM.BR CÓD: 3044.";"3";"2";"0";NULL;"0";"127";NULL;"650000";"0";"600";"2014-07-07 00:00:00"
"527910";"3043";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Partenon";"Rua Frei Germano";"200";"703 Bloco:c";"""""EXCELENTE APARTAMENTO 3 DORM. COM TODA INFRA ESTRUTURA AO LADO DA PUC""""

 LIVING DOIS AMBIENTES COM  TETO REBAIXADO EM GESSO, LAREIRA, SACADA INTEGRADA COM CHURRASQUEIRA, BANHEIRO SOCIAL, COZINHA, ÁREA DE SERVIÇO, ÁGUA QUENTE.

GARAGEM ESCRITURADA!!!

PRÉDIO COM PORTARIA 24H, SALÃO DE FESTAS, PISCINA ADULTO E INFANTIL, PLAY GROUD, QUADRA, FITNESS.

VISITE HOJE MESMO!!!
MAIS FOTOS EM: VNIMOVEIS.COM.BR
CÓD. 3043";"3";"0";"1";NULL;"95";"72";NULL;"350000";"0";"450";"2014-07-07 00:00:00"
"527912";"3041";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Petrópolis";"Avenida Alegrete";"2";"801";"***APARTAMENTO 3 DORMITÓRIOS COM 2 VAGAS DE GARAGEM + DEPÓSITO - ÚLTIMO ANDAR NO BAIRRO PETRÓPOLIS EM PORTO ALEGRE RS***

Exclusivo apartamento, de frente, amplo living com sacada aberta, andar alto com linda vista, churrasqueira e lareira, painel e móveis sob medida, 3 dormitórios, sendo um deles suíte, banheiro social, todos com ventilação natural, móveis planejados,  cozinha montada, ampla lavanderia + banheiro de serviço.

2 vagas individuais + 2 depósitos.

Edificio de ótima apresentação com portaria, elevador e salão de festas.

-AGENDE UMA VISITA!!!

WWW.IMOBILIARIAVIDANOVA.COM.BR  -  COD.  3041  -  MAIS IMAGENS";"3";"1";"0";NULL;"150";"102";NULL;"730000";"0";"700";"2014-07-03 00:00:00"
"527913";"3040";"Casa";"RIO GRANDE DO SUL";"Porto Alegre";"Santana";"Rua Bernardo Pires";"474";"";"Imobiliária Vida Nova vende excelente casa com 288m², 4 (quatro) dormitórios, no bairro Santana em Porto Alegre, próximo a ao parque da redenção.

Casa ideal para quem gosta de receber amigos!

Casa em excelente estado de conservação ideal para quem gosta de cozinhar e receber amigos. 

Ela possui 288m2,  4 dorms suite, living  com lareira, sl de jantar, sala de estar, lavabo, um Excelente pátio com piscina e deck e churrasqueira externa.

Salão de festas com espaço gourmet equipado  com fogão e forno a lenha e  excelente churrasqueira parrileira, sala fitness, lavanderia.
Sótao com dormitório e ampla sala de estar com sacada voltada para o pátio.
Não deixe de conhecer essa casa!!!
";"4";"1";"6";NULL;"289";"0";NULL;"850000";"0";"0";"2014-07-03 00:00:00"
"527915";"3038";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Boa Vista";"Rua Martim Aranha";"100";"702 Bloco:A";"IMOBILIÁRIA VIDA NOVA VENDE AMPLO APARTAMENTO 3 (TRES) DORMITÓRIOS NO BAIRRO BOA VISTA EM PORTO ALEGRE COM 1 ( UMA ) VAGA DE GARAGEM LOCALIZADO PRÓXIMO AO ZAFFARI HIGIENÓPOLIS

Atendimento WhatsApp 8142.3688

- Imóvel  com localização privilegiada em Grande Condomínio.
- Ótimo apartamento 3 dormitórios com suíte, Banheiro Social, Amplo Living 2 ambientes, Área de Serviço, Dependência de Empregada. Box escriturado e coberto.
- Infra Estrutura de Lazer: Piscina Adulto e Infantil, Playground, Quadra Esportes, Fitness, Área Verde para caminhada.

OBS.: ACEITA-SE IMÓVEL DE MENOR VALOR.

AGENDE SUA VISITA JÁ !!!!
www.imobiliariavidanova.com.br
Cod 3038";"3";"1";"3";NULL;"145";"100,47";NULL;"629000";"0";"450";"2014-06-28 00:00:00"
"527916";"3037";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Boa Vista";"Avenida Francisco Petuco";"140";"701";"IMOBILIÁRIA VIDA NOVA VENDE APARTAMENTO 3 (TRES) DORMITÓRIOS NO BAIRRO BOA VISTA EM PORTO ALEGRE COM 2 (UMA) VAGAS DE GARAGEM

Atendimento WhatsApp 51.8142.3688

Apartamento diferenciado, semi mobiliado com 3 suites com moveis sob medida, amplo living 2 ambientes estar jantar, lavabo, sacada integrada, churrasqueira, lareira, cozinha americana montada, área de serviço + dep de empregada completa.
Vagas de Garagem Escrituradas, cobertas, lado a lado.
Infra Salão de Festas, Fitness, Piscina, Espaço Sauna.

AGENDE UMA VISITA JÁ!!!
www.imobiliariavidanova.com.br
Codigo 3037Imperdível.AGENDE JÁ SUA VISITA!  FONE: (51) 3333.5600.";"3";"3";"4";NULL;"0";"111";NULL;"700000";"0";"580";"2014-06-28 00:00:00"
"527920";"3033";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Mont Serrat";"Rua Anita Garibaldi";"500";"507";"Lindo apartamento com fino acabamento !

Fantástico 1 dorm estilo loft, na melhor localização do Mont Serrat. Totalmente decorado por arquiteto renomado. Projeto de gesso, iluminação, tampos em mármore na cozinha, jantar e banheiro. Armário de espelho no quarto, piso porcelanato estilo cimento queimado. Ensolarado (Norte), elevador, portaria 24 horas , junto ao Zaffari e academias Bodytech e Smartfit.

www.imobiliariavidanova.com.br
Codigo 3033 - Para ver mais !!

 ";"1";"0";"0";NULL;"78,52";"46,95";NULL;"390000";"0";"290";"2014-06-26 00:00:00"
"527921";"3032";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Rua Guilherme Alves";"276";"201";"APARTAMENTO DE FRENTE COM UM DORMITORIO E GARAGEM.
ÓTIMA LOCALIZAÇÃO NO JARDIM BOTANICO!

Apartamento com um dormitorio sala e cozinha com área de serviço, de frente, em ótima localização proximo do Bourbon Ipiranga e Jardim Botânio com garagem coberta individual.

Plantão de Vendas - Fone 51.3333.5600

www.imobiliariavidanova.com.br - Cod 3032
Para ver mais fotos e informações.";"1";"0";"0";NULL;"88,43";"42,5";NULL;"219000";"0";"190";"2014-06-25 00:00:00"
"527922";"3031";"Apartamento";"RIO GRANDE DO SUL";"Porto Alegre";"Jardim Botânico";"Av Ipiranga";"8400";"504 Bloco:4";"""APARTAMENTO 2 DORMITÓRIOS IMPECÁVEL""

ÓTIMA ORIENTAÇÃO SOLAR, LIVING DOIS AMBIENTES, BANHEIRO SOCIAL,COZINHA AMERICANA, ÁREA DE SERVIÇO SEPARADA.
FICAM OS MÓVEIS DA COZINHA, ÁREA DE SERVIÇO, BANHEIRO, AQUECEDOR E AR CONDICIONADO. 

GARAGEM ESCRITURADA!!!
ELEVADOR, GÁS CENTRAL.
CONDOMÍNIO COM PISCINA, SALÃO DE FESTAS, BRINQUEDOTECA.

VISITE HOJE MESMO!!!";"2";"0";"1";NULL;"88,9";"69,33";NULL;"360000";"0";"250";"2014-06-25 00:00:00"
