Id;Logradouro;Numero;Complemento;Bairro;Referencia;CEP;Transacao;Preco;Data de Transacao;Tipo de Financiamento;Valor Financiado;Cartório de Registro;Matrícula do Imóvel;Situação do SQL;Área do Terreno (m2);Testada (m);Área Construída (m2);Uso (IPTU);Descrição do uso (IPTU);Padrão (IPTU);ACC (IPTU);ACC (IPTU)
68;R LEOPOLDO COUTO DE MAGALHAES JUNIOR;1151;AP 12 E 7VG;DUPLEX;ED. CHATEAU LATOUR;4542012;1.Compra e venda;20000000;03/12/2019;;0;4  CARTORIO DE REGISTRO DE IMOVEL;181014;Ativo Predial;1500;40;1172;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);25;RESIDENCIAL VERTICAL;2010
69;AL LORENA;2039;APTO 502 GR ;CERQUEIRA CESAR;ED TULIPA;1424007;1.Compra e venda;1760000;22/11/2019;;0;13  CARTORIO DE REGISTRO DE IMOVEL;73033;Ativo Predial;863;21,57;211;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;1975
70;R DA PAZ;1601;CJ 1311;ED SKYLINE NOVA;BERRINI;4713002;1.Compra e venda;360930,35;03/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;0;Ativo Predial;3877;0;73;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;2017
71;R ENG JOSE SALLES;200;APTO 43 BL B;CJ RES PQ DOS PASSAROS;;4776904;1.Compra e venda;276450;02/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;184096;Ativo Predial;43200;108;140;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1983
72;R DA PAZ;1601;CJ 1312;ED SKYLINE NOVA;BERRINI;4713002;1.Compra e venda;387522,67;03/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;0;Ativo Predial;3877;0;80;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);44;COMERCIAL VERTICAL;2017
73;AV ITAQUERA;2714;TORRE 01 APT;JD STO ANTONIO;;3526000;1.Compra e venda;211800;25/11/2019;1.Sistema Financeiro de Habitação;123037,41;16  CARTORIO DE REGISTRO DE IMOVEL;173141;Ativo Territorial;5133;128,44;0;0;TERRENO;0;TERRENO;
74;AV ITAQUERA;2714;TORRE 02 APT;JD STO ANTONIO;;3526000;1.Compra e venda;201619,78;25/11/2019;1.Sistema Financeiro de Habitação;128217,46;16  CARTORIO DE REGISTRO DE IMOVEL;173141;Ativo Territorial;5133;128,44;0;0;TERRENO;0;TERRENO;
75;R RAUL POMPEIA;199;AP 174 E 1 V;;ED O ATENEU;5025010;1.Compra e venda;105232,52;03/12/2019;;0;2  CARTORIO DE REGISTRO DE IMOVEL;89028;Ativo Predial;1675;28,3;130;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1996
76;R CIPRIANO BARATA;1118;AP 201 E 2 V;;CYRELA GRAN CYPRIANI;4205000;2.Cessão de direitos relativos a compromisso de compra e venda;910000;26/11/2019;;0;6  CARTORIO DE REGISTRO DE IMOVEL;229898;Ativo Predial;3738;30;208;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2018
77;R DIOGO RODRIGUES MARQUES;222;;JD ERNESTINA;;4677041;1.Compra e venda;450000;21/11/2019;1.Sistema Financeiro de Habitação;437600;11  CARTORIO DE REGISTRO DE IMOVEL;74238;Ativo Predial;125;5;90;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1971
78;R MANUEL PEREIRA LOBO;107;E 111;;;3179060;1.Compra e venda;765000;19/11/2019;1.Sistema Financeiro de Habitação;349493,67;7  CARTORIO DE REGISTRO DE IMOVEL;27980;Ativo Predial;210;7;210;12;RESIDÊNCIA COLETIVA, EXCLUSIVE CORTIÇO (MAIS DE UMA RESIDÊNCIA NO LOTE);12;RESIDENCIAL HORIZONTAL ;1966
79;PC JULIO MESQUITA;97;AP 2506 T2;;URBAN RESORT;1209010;1.Compra e venda;365000;22/11/2019;1.Sistema Financeiro de Habitação;348414,97;5  CARTORIO DE REGISTRO DE IMOVEL;0;Ativo Predial;2717;48,32;82;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2018
80;R TIBIRI;175;AP 11 4VGS 1;JD SAO PAULO;COND SOLAR DO TIBIRI;2043070;1.Compra e venda;1162874,8;03/12/2019;;0;3  CARTORIO DE REGISTRO DE IMOVEL;151023;Ativo Predial;1158;28,36;340;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2016
81;R RIBEIRO DO VALE;152;AP 225;ENT R PITU 72;TORRE VERANDA APTOS;4568000;1.Compra e venda;1536000;03/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;227954;Ativo Predial;3127;75,85;242;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2013
82;R A;347;RINTENDENCIA;;PARQUE BELEM KLABIN;3015017;1.Compra e venda;24158,75;03/12/2019;;0;7  CARTORIO DE REGISTRO DE IMOVEL;195317;Ativo Predial;2638;8,04;11;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2017
83;R BENJAMIN CAPUSSO;150;AP 204;BLOCO 1;SPAZIO SAN SIRO;8031760;1.Compra e venda;260000;28/11/2019;;0;12  CARTORIO DE REGISTRO DE IMOVEL;177997;Ativo Predial;5028;75;50;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);21;RESIDENCIAL VERTICAL;2011
84;AV WALDEMAR TIETZ;1963;AP 42 C;C H PE M DE PAIVA;C PADUA I;3589001;4.Arrematação (em leilão ou hasta pública);96000;26/11/2019;;0;16  CARTORIO DE REGISTRO DE IMOVEL;104600;Ativo Predial;1415;85,26;59;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);20;RESIDENCIAL VERTICAL;1986
85;R ULISSES CRUZ;1303;AP 134 E VG;;ED PASSOS DO PARQUE;3077000;1.Compra e venda;375524,73;27/11/2019;1.Sistema Financeiro de Habitação;276246,28;9  CARTORIO DE REGISTRO DE IMOVEL;295316;Ativo Predial;2393;37,4;101;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2016
86;AV PDE ANTONIO JOSE DOS SANTOS;495;AP 11 VG;ED BROOKLIN NEW STYLE;;4563011;1.Compra e venda;610000;03/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;179631;Ativo Predial;1000;20;95;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2003
87;R MARIA DAFFRE;52;AP 101 E VG;NUM  52 60 E 80;VIVA MOOCA;3150020;1.Compra e venda;340000;27/11/2019;1.Sistema Financeiro de Habitação;289000;6  CARTORIO DE REGISTRO DE IMOVEL;226622;Ativo Predial;1368;40,15;95;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2016
88;R OUVID PORTUGAL;536;;;;1551000;1.Compra e venda;510000;03/12/2019;;0;6  CARTORIO DE REGISTRO DE IMOVEL;36702;Ativo Predial;112;5,6;90;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1970
89;AV DOS OURIVES;632;AP 82 E VG;;TORRE 2;4194260;1.Compra e venda;260000;29/11/2019;1.Sistema Financeiro de Habitação;182000;14  CARTORIO DE REGISTRO DE IMOVEL;199699;Ativo Predial;7109;37,9;79;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2010
90;AV TULIO TEODORO DE CAMPOS;68;APTO 912;VL MASCOTE;;4360040;1.Compra e venda;221099,56;22/11/2019;1.Sistema Financeiro de Habitação;112133,94;8  CARTORIO DE REGISTRO DE IMOVEL;194145;Ativo Predial;2441;120,5;2441;51;ARMAZÉNS GERAIS E DEPÓSITOS;83;OFICINA, POSTO DE SERVIÇO, ARMAZÉM/DEPÓSITO, INDÚSTRIA ;2007
91;R RODRIGO VIEIRA;572;;CHACARA KLABIN;;4115060;1.Compra e venda;890000;25/11/2019;1.Sistema Financeiro de Habitação;498800;1  CARTORIO DE REGISTRO DE IMOVEL;94789;Ativo Predial;140;4,91;203;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;2002
92;R IRMAO NICOLAU DA FONSECA;169;AP 33 B;CONJ PE M DA NOBREGA;COND STA EULALIA II;3590170;1.Compra e venda;192500;25/11/2019;1.Sistema Financeiro de Habitação;112000;16  CARTORIO DE REGISTRO DE IMOVEL;123342;Ativo Predial;1490;48,05;57;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);20;RESIDENCIAL VERTICAL;1979
93;R DOM ESTEVAO PIMENTEL;49;AP 88 E VG;VILA FORMOSA;BL A ED EVORA;3378050;1.Compra e venda;58510,6;03/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;177718;Ativo Predial;4758;58,5;73;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2003
94;R DOM ESTEVAO PIMENTEL;49;AP 88 E VG;VILA FORMOSA;BL A ED EVORA;3378050;2.Cessão de direitos relativos a compromisso de compra e venda;56952,43;03/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;177718;Ativo Predial;4758;58,5;73;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2003
95;ANCHIETA;3609;AP 13 BLOCO ;BL B ED PRINC CRISTINA;CD PRINCESS PLAZA;4247010;1.Compra e venda;210000;26/11/2019;1.Sistema Financeiro de Habitação;168000;6  CARTORIO DE REGISTRO DE IMOVEL;157523;Ativo Predial;8525;96,78;86;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2003
96;R CATARINA GABRIELLI;59;63 LT59A QDC;AMERICANOPOLIS;;4408090;1.Compra e venda;550000;19/11/2019;1.Sistema Financeiro de Habitação;378000;11  CARTORIO DE REGISTRO DE IMOVEL;445789;Ativo Predial;250;5;156;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;2010
97;R CONSTANTINO DE SOUSA;581;;O BELO;;4605001;1.Compra e venda;6625000;02/12/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;147743;Cancelado Predial;400;10;189;62;GARAGEM (EXCLUSIVE EM PRÉDIO EM CONDOMÍNIO);32;COMERCIAL HORIZONTAL;1998
98;R ARI SIQUEIRA;86;;VILA MATILDE;;3513040;4.Arrematação (em leilão ou hasta pública);618716,31;26/11/2019;;0;16  CARTORIO DE REGISTRO DE IMOVEL;72771;Ativo Predial;250;10;353;10;RESIDÊNCIA;14;RESIDENCIAL HORIZONTAL ;1990
99;R APENINOS;800;AP2411 E 1 V;CONDOMINIUM CLUB;EAST SIDE;4104020;1.Compra e venda;905000;26/11/2019;1.Sistema Financeiro de Habitação;486818;1  CARTORIO DE REGISTRO DE IMOVEL;103363;Ativo Predial;4451;55,27;135;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2007
100;R TAQUARUCU;485;AP 14 E 1VG;;ED TAQUARUCU;4346040;1.Compra e venda;330000;27/11/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;130088;Ativo Predial;1268;22,5;143;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1993
101;R OLIVIA GUEDES PENTEADO;1432;APTO 1110;SOCORRO;NEO CONX RIO BONITO;4766000;1.Compra e venda;207000;25/11/2019;2.Minha Casa Minha Vida;135478,5;11  CARTORIO DE REGISTRO DE IMOVEL;450021;Cancelado Predial;1493;26,3;1170;50;INDÚSTRIA;83;OFICINA, POSTO DE SERVIÇO, ARMAZÉM/DEPÓSITO, INDÚSTRIA ;1979
102;AV TULIO TEODORO DE CAMPOS;68;APTO 117;VL MASCOTE;;4360040;1.Compra e venda;233553,33;22/11/2019;1.Sistema Financeiro de Habitação;174983,18;8  CARTORIO DE REGISTRO DE IMOVEL;194145;Ativo Predial;2441;120,5;2441;51;ARMAZÉNS GERAIS E DEPÓSITOS;83;OFICINA, POSTO DE SERVIÇO, ARMAZÉM/DEPÓSITO, INDÚSTRIA ;2007
103;R JOSE JARDIM DA SILVEIRA;95;AP 1604;SANTO AMARO;;4674230;1.Compra e venda;259656,51;21/11/2019;1.Sistema Financeiro de Habitação;188563,8;11  CARTORIO DE REGISTRO DE IMOVEL;450176;Cancelado Predial;970;42,8;184;64;OUTRAS EDIFICAÇÕES DO TIPO, COM UTILIZAÇÃO MÚLTIPLA;82;BARRACÃO/TELHEIRO, OFICINA, POSTO DE SERVIÇO, ARMAZÉM/DEPÓSITO, INDÚSTRIA ;1988
104;AL CAMPINAS;1213;AP 161;E HAMPTON PARK RESIDEN;CE;1404001;1.Compra e venda;255000;27/11/2019;1.Sistema Financeiro de Habitação;195000;4  CARTORIO DE REGISTRO DE IMOVEL;129457;Ativo Predial;1149;28,01;85;85;FLAT DE USO COMERCIAL (SEMELHANTE À HOTEL);43;COMERCIAL VERTICAL;1997
105;AV MIGUEL YUNES;455;AP  111  E 2;TORRE 2   RESERVA DOS;LAGOS RESIDENCIAL;4444000;1.Compra e venda;465000;25/11/2019;1.Sistema Financeiro de Habitação;370000;11  CARTORIO DE REGISTRO DE IMOVEL;370903;Ativo Predial;8000;40,52;123;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2010
106;AV BOSQUE DA SAUDE;854;AP 152 E BOX;SAUDE;ED CLAUDIA RENATA;4142081;1.Compra e venda;430000;02/12/2019;1.Sistema Financeiro de Habitação;185000;14  CARTORIO DE REGISTRO DE IMOVEL;76301;Ativo Predial;1186;40,18;109;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1983
107;R FRANCISCO COIMBRA;72;AP 41 TIPO A;VG 1;ED ILHA CORSEGA;3639000;34.Demais sentenças judiciais;306038;26/11/2019;;0;12  CARTORIO DE REGISTRO DE IMOVEL;152413;Ativo Predial;2182;22,3;140;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1995
108;R PAULO FRANCO;194;AP 207 E VGS;VILA LEOPOLDINA;EDIFICIO L'ESPACE;5305030;1.Compra e venda;1184310,75;02/12/2019;;0;10  CARTORIO DE REGISTRO DE IMOVEL;138737;Ativo Predial;3122;60;362;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);24;RESIDENCIAL VERTICAL;2014
109;R DOUTOR DIOGO DE FARIA;1337;AP 134;;RES VISTA CLEMENTINO;4037005;1.Compra e venda;750635,55;04/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;228863;Ativo Predial;1559;29,85;132;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2018
110;R COMIS GASTAO MOUTINHO;27;CASA 5;47   MORUMBI;COND. PORTO FINO;5654060;1.Compra e venda;4000000;22/11/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;193279;Ativo Predial;3152;77,5;848;10;RESIDÊNCIA;15;RESIDENCIAL HORIZONTAL ;2008
111;AV PROFESSORA IDA KOLB;225;AP 101;;ED PORTO ANGRA;2518000;3.Adjudicação (vinculada a processo de execução ou cobrança de dívida);356487;22/11/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;141140;Ativo Predial;44233;118;162;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1997
112;AV PROFA IDA KOLB;225;AP 102;;ED PORTO ANGRA;2518000;3.Adjudicação (vinculada a processo de execução ou cobrança de dívida);356291;22/11/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;141141;Ativo Predial;44233;118;165;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1997
113;R CONSELHEIRO ELIAS DE CARVALHO;23;;;;4373000;1.Compra e venda;340000;04/12/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;38091;Ativo Predial;128;18;80;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1986
114;AV DIOGO GOMES CARNEIRO;110;CS 8;COND VL PANAMERICANA;JD MONTE ALEGRE;5547030;1.Compra e venda;700000;29/11/2019;1.Sistema Financeiro de Habitação;366000;18  CARTORIO DE REGISTRO DE IMOVEL;125952;Ativo Predial;42189;82,06;154;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1995
115;AV PROFA IDA KOLB;225;VAGA G 55;SUBSOLO;ED PORTO ANGRA;2518000;3.Adjudicação (vinculada a processo de execução ou cobrança de dívida);37246;22/11/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;0;Ativo Predial;44233;118;17;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1997
116;R GUIOMAR BRANCO DA SILVA;315;AP 05 E  VG;;ED.VILA RAFAELA;4402190;1.Compra e venda;155000;04/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;378266;Ativo Predial;525;15;75;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);21;RESIDENCIAL VERTICAL;2011
117;AV PROFA IDA KOLB;225;VAGA G 54;SUBSOLO;ED PORTO ANGRA;2518000;3.Adjudicação (vinculada a processo de execução ou cobrança de dívida);37246;22/11/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;0;Ativo Predial;44233;118;17;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1997
118;R MACHADO BITENCOURT;190;CJ 609;VL CLEMENTINO;ED NEW W BUSINESS;4044903;1.Compra e venda;285000;04/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;158620;Ativo Predial;1253;40;77;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);43;COMERCIAL VERTICAL;1998
119;R JOANA CASTELLAN;245;PAR LT 42 QD;VL CAMPO GRANDE;;4455210;17.Resolução da alienação fiduciária por inadimplemento;354900,44;29/11/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;75014;Ativo Predial;150;5;132;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1980
120;R PAULO ANDRIGHETTI;1565;AP 145   TOR;;TORRE MATIZ;3022000;1.Compra e venda;390000;02/12/2019;;0;5  CARTORIO DE REGISTRO DE IMOVEL;91673;Ativo Predial;7682;13,98;99;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2012
121;R FERNANDO DE ALBUQUERQUE;254;APTO 32;;SAO PAULO       SP;1309030;1.Compra e venda;560000;26/11/2019;1.Sistema Financeiro de Habitação;444580;13  CARTORIO DE REGISTRO DE IMOVEL;73006;Ativo Predial;346;10;121;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1956
122;R ANTONIO MACUCO ALVES;119;;BUTANTA;;5382050;1.Compra e venda;360000;28/11/2019;1.Sistema Financeiro de Habitação;280000;18  CARTORIO DE REGISTRO DE IMOVEL;130479;Ativo Predial;85;3,4;88;10;RESIDÊNCIA;11;RESIDENCIAL HORIZONTAL ;1996
123;R IPIRANGA;450;;JARDIM AEROPORTO;;4633000;1.Compra e venda;480000;21/11/2019;;0;15  CARTORIO DE REGISTRO DE IMOVEL;68053;Ativo Predial;134;6,67;117;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1982
124;R LAVINIO SALLES ARCURI;281;;CASA VERDE;COND. FELICITA;2564000;1.Compra e venda;400000;03/12/2019;;0;8  CARTORIO DE REGISTRO DE IMOVEL;178800;Ativo Predial;1014;26;121;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;2011
125;R MANGUARI;501;AP 94 E VG;BLOCO 4;RES NOVO ANDARAI;2167080;1.Compra e venda;210000;29/11/2019;1.Sistema Financeiro de Habitação;168000;17  CARTORIO DE REGISTRO DE IMOVEL;43809;Ativo Predial;7366;64,76;59;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);21;RESIDENCIAL VERTICAL;2001
126;R IBITIRAMA;1809;AP 143;VL  PRUDENTE;CD.ED.PERFETTO IBITI;3133200;1.Compra e venda;340000;29/11/2019;1.Sistema Financeiro de Habitação;278800;6  CARTORIO DE REGISTRO DE IMOVEL;210055;Ativo Predial;2100;35;98;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2014
127;R DO CARREIRO DE PEDRA;111;AP 62;2 VAGAS        BLOCO D;ED. CONTO;4728020;1.Compra e venda;949000;02/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;358574;Ativo Predial;16883;89;217;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2009
128;R DO CARREIRO DE PEDRA;111;VG 341G;;POEMA GRANJA JULIETA;4728020;1.Compra e venda;76000;02/12/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;358575;Ativo Predial;16883;89;27;24;GARAGEM (UNIDADE AUTÔNOMA) EM EDIFÍCIO EM CONDOMÍNIO DE USO EXCLUSIVAMENTE RESIDENCIAL (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2009
129;AV PAULISTA;2537;CJ 31;GRANDE UFFICIALE;EVARISTO COMOLATTI;1311300;12.Dação em pagamento por escritura pública;8387385;04/12/2019;;0;13  CARTORIO DE REGISTRO DE IMOVEL;100801;Ativo Predial;3238;34,73;891;30;ESCRITÓRIO/CONSULTÓRIO EM CONDOMÍNIO (UNID AUTÔNOMA EXIGE FRAÇÃO IDEAL);45;COMERCIAL VERTICAL;2017
130;R DAS FIANDEIRAS;48;AP 134;RES QUADRILATERO;;4545000;1.Compra e venda;1100000;04/12/2019;;0;4  CARTORIO DE REGISTRO DE IMOVEL;196533;Ativo Predial;3159;40,55;160;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2018
131;R DR HOMEM DE MELO;1020;;PERDIZES;;5007002;1.Compra e venda;900000;02/12/2019;;0;2  CARTORIO DE REGISTRO DE IMOVEL;18880;Ativo Predial;65;8,35;90;31;PRÉDIO DE ESCRITÓRIO OU CONSULTÓRIO, NÃO EM CONDOMÍNIO, COM OU SEM LOJAS;32;COMERCIAL HORIZONTAL;1970
132;R JOAO RAMALHO;586;APTO 254;PERDIZES;EDIF GISELE;5008900;3.Adjudicação (vinculada a processo de execução ou cobrança de dívida);90600;18/11/2019;;0;2  CARTORIO DE REGISTRO DE IMOVEL;60876;Ativo Predial;6538;99,4;150;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1974
133;R LIVIO DE CASTRO;33;PT LT 20 QD ;VL PERUS;PERUS LT 20 A;5208080;1.Compra e venda;200000;04/12/2019;;0;18  CARTORIO DE REGISTRO DE IMOVEL;143662;Ativo Predial;135;5;180;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1997
134;AV CELSO GARCIA;4943;A1 APTO 2;TATUAPE;;3063000;1.Compra e venda;250000;27/11/2019;1.Sistema Financeiro de Habitação;150000;9  CARTORIO DE REGISTRO DE IMOVEL;56740;Ativo Predial;419;13,95;116;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;1970
135;R ANGELO BATISTA;21;E 57;VL MARARI;ESQ R ANGELO BATISTA;4403080;3.Adjudicação (vinculada a processo de execução ou cobrança de dívida);997556,05;25/11/2019;;0;11  CARTORIO DE REGISTRO DE IMOVEL;249949;Ativo Predial;2381;55;120;14;RESIDÊNCIA E OUTRO USO (PREDOMINÂNCIA RESIDENCIAL);10;RESIDENCIAL HORIZONTAL ;1981
136;R JOSE VICENTE DE AZEVEDO;114;AP 114 2 VG;1 ARM;EDIFICIO IBIZA;4139030;1.Compra e venda;600000;03/12/2019;;0;14  CARTORIO DE REGISTRO DE IMOVEL;187315;Ativo Predial;1722;38,55;156;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2007
137;R DAMIAO DA SILVA;236;;VILA SUZANA;LT 24B QD 43;5630000;1.Compra e venda;625000;28/11/2019;1.Sistema Financeiro de Habitação;500000;11  CARTORIO DE REGISTRO DE IMOVEL;267052;Ativo Predial;181;5;140;10;RESIDÊNCIA;12;RESIDENCIAL HORIZONTAL ;1999
138;R CORONEL PANFILO;44;50;CARRAO;;3908050;1.Compra e venda;350000,16;30/11/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;82484;Ativo Predial;250;10;369;14;RESIDÊNCIA E OUTRO USO (PREDOMINÂNCIA RESIDENCIAL);12;RESIDENCIAL HORIZONTAL ;2002
139;R ALEGRIA;161;AP 2102 E 1V;BLOCO C;COND PORTAL CENTRO;3043010;1.Compra e venda;332251,06;26/11/2019;1.Sistema Financeiro de Habitação;240000;3  CARTORIO DE REGISTRO DE IMOVEL;153095;Ativo Predial;3712;72,96;101;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2017
140;R DR RUBENS GOMES BUENO;395;AP 171 E 2 V;E DP COND RES FLORESCE;ED JACARANDA;4730000;1.Compra e venda;710000;29/11/2019;1.Sistema Financeiro de Habitação;495000;11  CARTORIO DE REGISTRO DE IMOVEL;394016;Ativo Predial;7007;100,13;170;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);23;RESIDENCIAL VERTICAL;2013
141;ES ITAQUERA GUAIANASES;527;AP 41 E VAGA;PARADA XV DE NOVEMBRO;ED GERBERA;8246000;1.Compra e venda;122500;03/12/2019;;0;9  CARTORIO DE REGISTRO DE IMOVEL;172659;Ativo Predial;13368;0;93;20;APARTAMENTO EM CONDOMÍNIO (EXIGE FRAÇÃO IDEAL);22;RESIDENCIAL VERTICAL;2002
